"D" "day" "month" "year" "wy" "tmax_c" "tmin_c" "precip" "wyd"
"4298" 2000-07-07 7 7 2000 2000 24.04944445 14.902222224 0 281
"4299" 2000-07-08 8 7 2000 2000 22.855 15.415 0 282
"4300" 2000-07-09 9 7 2000 2000 22.18611111 15.33611111 0 283
"4301" 2000-07-10 10 7 2000 2000 20.275 15.33611111 0 284
"4302" 2000-07-11 11 7 2000 2000 21.23055555 14.547222224 0 285
"4303" 2000-07-12 12 7 2000 2000 21.75611111 13.363888888 0 286
"4304" 2000-07-13 13 7 2000 2000 22.18611111 12.575 0 287
"4305" 2000-07-14 14 7 2000 2000 23.09388889 12.575 0 288
"4306" 2000-07-15 15 7 2000 2000 23.09388889 13.797777776 0 289
"4307" 2000-07-16 16 7 2000 2000 22.18611111 14.902222224 0 290
"4308" 2000-07-17 17 7 2000 2000 24.04944445 13.363888888 0 291
"4309" 2000-07-18 18 7 2000 2000 24.575 13.363888888 0 292
"4310" 2000-07-19 19 7 2000 2000 26.05611111 14.547222224 0 293
"4311" 2000-07-20 20 7 2000 2000 26.05611111 14.902222224 0 294
"4312" 2000-07-21 21 7 2000 2000 26.05611111 15.33611111 0 295
"4313" 2000-07-22 22 7 2000 2000 23.61944445 15.33611111 0 296
"4314" 2000-07-23 23 7 2000 2000 24.04944445 15.69111111 0 297
"4315" 2000-07-24 24 7 2000 2000 22.855 15.415 0 298
"4316" 2000-07-25 25 7 2000 2000 22.855 14.705 0 299
"4317" 2000-07-26 26 7 2000 2000 25.10055555 14.902222224 0 300
"4318" 2000-07-27 27 7 2000 2000 25.10055555 15.33611111 0 301
"4319" 2000-07-28 28 7 2000 2000 25.10055555 15.33611111 0 302
"4320" 2000-07-29 29 7 2000 2000 23.09388889 16.55888889 0 303
"4321" 2000-07-30 30 7 2000 2000 23.09388889 16.55888889 0 304
"4322" 2000-07-31 31 7 2000 2000 23.61944445 16.55888889 0 305
"4323" 2000-08-01 1 8 2000 2000 24.04944445 16.55888889 0 306
"4324" 2000-08-02 2 8 2000 2000 22.855 16.835 0 307
"4325" 2000-08-03 3 8 2000 2000 23.09388889 16.55888889 0 308
"4326" 2000-08-04 4 8 2000 2000 21.995 16.125 0 309
"4327" 2000-08-05 5 8 2000 2000 24.575 16.125 0 310
"4328" 2000-08-06 6 8 2000 2000 24.575 15.33611111 0 311
"4329" 2000-08-07 7 8 2000 2000 22.66388889 15.33611111 0 312
"4330" 2000-08-08 8 8 2000 2000 21.135 15.415 0 313
"4331" 2000-08-09 9 8 2000 2000 23.715 15.415 0 314
"4332" 2000-08-10 10 8 2000 2000 28.34944445 14.152777776 0 315
"4333" 2000-08-11 11 8 2000 2000 23.715 13.995 0 316
"4334" 2000-08-12 12 8 2000 2000 27.39388889 13.797777776 0 317
"4335" 2000-08-13 13 8 2000 2000 24.575 15.33611111 0 318
"4336" 2000-08-14 14 8 2000 2000 24.575 15.33611111 0 319
"4337" 2000-08-15 15 8 2000 2000 25.10055555 14.902222224 0 320
"4338" 2000-08-16 16 8 2000 2000 25.53055555 14.902222224 0 321
"4339" 2000-08-17 17 8 2000 2000 26.05611111 15.69111111 0 322
"4340" 2000-08-18 18 8 2000 2000 26.05611111 14.902222224 0 323
"4341" 2000-08-19 19 8 2000 2000 25.53055555 13.797777776 0 324
"4342" 2000-08-20 20 8 2000 2000 25.53055555 13.797777776 0 325
"4343" 2000-08-21 21 8 2000 2000 24.575 14.152777776 0 326
"4344" 2000-08-22 22 8 2000 2000 22.18611111 15.69111111 0 327
"4345" 2000-08-23 23 8 2000 2000 21.23055555 15.69111111 0 328
"4346" 2000-08-24 24 8 2000 2000 21.995 14.705 0 329
"4347" 2000-08-25 25 8 2000 2000 22.18611111 14.902222224 0 330
"4348" 2000-08-26 26 8 2000 2000 22.18611111 16.125 0 331
"4349" 2000-08-27 27 8 2000 2000 22.18611111 15.69111111 0 332
"4350" 2000-08-28 28 8 2000 2000 21.75611111 15.69111111 0 333
"4351" 2000-08-29 29 8 2000 2000 21.135 16.835 0 334
"4352" 2000-08-30 30 8 2000 2000 21.75611111 16.125 0 335
"4353" 2000-08-31 31 8 2000 2000 21.995 17.545 0 336
"4354" 2000-09-01 1 9 2000 2000 22.855 13.995 0 337
"4355" 2000-09-02 2 9 2000 2000 23.09388889 13.797777776 0 338
"4356" 2000-09-03 3 9 2000 2000 24.575 13.797777776 0 339
"4357" 2000-09-04 4 9 2000 2000 24.575 13.008888888 0 340
"4358" 2000-09-05 5 9 2000 2000 25.10055555 13.008888888 0 341
"4359" 2000-09-06 6 9 2000 2000 25.10055555 13.008888888 0 342
"4360" 2000-09-07 7 9 2000 2000 24.575 12.141111111 0.401 343
"4361" 2000-09-08 8 9 2000 2000 22.18611111 12.141111111 0 344
"4362" 2000-09-09 9 9 2000 2000 21.23055555 15.69111111 0 345
"4363" 2000-09-10 10 9 2000 2000 21.995 13.995 0 346
"4364" 2000-09-11 11 9 2000 2000 24.04944445 12.141111111 0 347
"4365" 2000-09-12 12 9 2000 2000 26.295 13.285 0 348
"4366" 2000-09-13 13 9 2000 2000 29.83055555 13.008888888 0 349
"4367" 2000-09-14 14 9 2000 2000 29.83055555 17.70277778 0 350
"4368" 2000-09-15 15 9 2000 2000 24.575 15.33611111 0 351
"4369" 2000-09-16 16 9 2000 2000 27.155 14.705 0 352
"4370" 2000-09-17 17 9 2000 2000 26.96388889 13.797777776 0 353
"4371" 2000-09-18 18 9 2000 2000 24.575 16.125 0 354
"4372" 2000-09-19 19 9 2000 2000 21.75611111 16.55888889 0 355
"4373" 2000-09-20 20 9 2000 2000 21.995 16.835 0 356
"4374" 2000-09-21 21 9 2000 2000 22.18611111 16.91388889 0 357
"4375" 2000-09-22 22 9 2000 2000 21.995 16.835 5.728 358
"4376" 2000-09-23 23 9 2000 2000 22.18611111 16.91388889 0 359
"4377" 2000-09-24 24 9 2000 2000 23.61944445 14.152777776 1.149 360
"4378" 2000-09-25 25 9 2000 2000 24.575 13.363888888 0 361
"4379" 2000-09-26 26 9 2000 2000 24.575 13.363888888 0 362
"4380" 2000-09-27 27 9 2000 2000 24.04944445 13.797777776 0 363
"4381" 2000-09-28 28 9 2000 2000 22.855 13.285 0 364
"4382" 2000-09-29 29 9 2000 2000 22.66388889 13.008888888 0 365
"4383" 2000-09-30 30 9 2000 2000 22.18611111 13.363888888 0 366
"4384" 2000-10-01 1 10 2000 2001 22.18611111 13.797777776 0 1
"4385" 2000-10-02 2 10 2000 2001 22.18611111 15.33611111 0 2
"4386" 2000-10-03 3 10 2000 2001 20.80055555 15.33611111 0 3
"4387" 2000-10-04 4 10 2000 2001 20.80055555 14.152777776 0 4
"4388" 2000-10-05 5 10 2000 2001 21.23055555 15.33611111 0 5
"4389" 2000-10-06 6 10 2000 2001 21.23055555 15.33611111 0 6
"4390" 2000-10-07 7 10 2000 2001 19.74944445 16.91388889 0.275 7
"4391" 2000-10-08 8 10 2000 2001 20.275 13.797777776 0 8
"4392" 2000-10-09 9 10 2000 2001 20.275 12.575 0 9
"4393" 2000-10-10 10 10 2000 2001 20.275 12.141111111 3.392 10
"4394" 2000-10-11 11 10 2000 2001 20.275 12.141111111 1.43 11
"4395" 2000-10-12 12 10 2000 2001 19.74944445 12.141111111 0 12
"4396" 2000-10-13 13 10 2000 2001 22.66388889 10.247777778 0 13
"4397" 2000-10-14 14 10 2000 2001 23.61944445 10.247777778 0 14
"4398" 2000-10-15 15 10 2000 2001 23.61944445 10.602777778 0 15
"4399" 2000-10-16 16 10 2000 2001 19.74944445 11.352222222 0 16
"4400" 2000-10-17 17 10 2000 2001 20.275 14.152777776 0 17
"4401" 2000-10-18 18 10 2000 2001 20.275 13.363888888 0 18
"4402" 2000-10-19 19 10 2000 2001 18.79388889 13.363888888 0 19
"4403" 2000-10-20 20 10 2000 2001 18.79388889 13.797777776 0 20
"4404" 2000-10-21 21 10 2000 2001 20.275 13.363888888 0 21
"4405" 2000-10-22 22 10 2000 2001 23.61944445 12.575 0 22
"4406" 2000-10-23 23 10 2000 2001 25.53055555 9.813888889 0 23
"4407" 2000-10-24 24 10 2000 2001 25.53055555 9.813888889 0 24
"4408" 2000-10-25 25 10 2000 2001 20.80055555 10.247777778 0 25
"4409" 2000-10-26 26 10 2000 2001 20.80055555 10.247777778 46.535 26
"4410" 2000-10-27 27 10 2000 2001 18.36388889 11.786111111 27.114 27
"4411" 2000-10-28 28 10 2000 2001 18.36388889 11.786111111 0 28
"4412" 2000-10-29 29 10 2000 2001 18.36388889 11.786111111 36.447 29
"4413" 2000-10-30 30 10 2000 2001 21.23055555 10.247777778 0.337 30
"4414" 2000-10-31 31 10 2000 2001 23.09388889 10.247777778 0 31
"4415" 2000-11-01 1 11 2000 2001 23.09388889 9.025 0 32
"4416" 2000-11-02 2 11 2000 2001 20.275 9.025 0 33
"4417" 2000-11-03 3 11 2000 2001 23.61944445 9.813888889 0 34
"4418" 2000-11-04 4 11 2000 2001 23.61944445 9.025 0 35
"4419" 2000-11-05 5 11 2000 2001 22.18611111 9.025 0 36
"4420" 2000-11-06 6 11 2000 2001 19.31944445 12.141111111 0 37
"4421" 2000-11-07 7 11 2000 2001 19.74944445 9.458888889 0 38
"4422" 2000-11-08 8 11 2000 2001 20.275 8.591111111 0 39
"4423" 2000-11-09 9 11 2000 2001 20.275 8.591111111 0 40
"4424" 2000-11-10 10 11 2000 2001 20.275 8.236111111 0 41
"4425" 2000-11-11 11 11 2000 2001 16.93055555 7.802222222 0 42
"4426" 2000-11-12 12 11 2000 2001 17.88611111 5.475 0 43
"4427" 2000-11-13 13 11 2000 2001 17.88611111 5.475 0 44
"4428" 2000-11-14 14 11 2000 2001 19.31944445 5.908888889 0 45
"4429" 2000-11-15 15 11 2000 2001 20.275 6.263888889 0 46
"4430" 2000-11-16 16 11 2000 2001 20.275 6.697777778 0 47
"4431" 2000-11-17 17 11 2000 2001 18.36388889 5.475 0 48
"4432" 2000-11-18 18 11 2000 2001 18.79388889 4.686111111 0 49
"4433" 2000-11-19 19 11 2000 2001 20.275 4.686111111 0 50
"4434" 2000-11-20 20 11 2000 2001 21.23055555 4.686111111 0 51
"4435" 2000-11-21 21 11 2000 2001 21.23055555 5.475 0 52
"4436" 2000-11-22 22 11 2000 2001 21.23055555 6.697777778 0 53
"4437" 2000-11-23 23 11 2000 2001 20.80055555 6.697777778 0 54
"4438" 2000-11-24 24 11 2000 2001 17.88611111 6.697777778 0 55
"4439" 2000-11-25 25 11 2000 2001 19.31944445 7.052777778 0 56
"4440" 2000-11-26 26 11 2000 2001 19.31944445 7.052777778 0 57
"4441" 2000-11-27 27 11 2000 2001 19.31944445 7.447222222 0 58
"4442" 2000-11-28 28 11 2000 2001 18.36388889 7.447222222 0 59
"4443" 2000-11-29 29 11 2000 2001 17.88611111 8.236111111 0 60
"4444" 2000-11-30 30 11 2000 2001 18.79388889 9.458888889 0 61
"4445" 2000-12-01 1 12 2000 2001 18.79388889 9.025 0 62
"4446" 2000-12-02 2 12 2000 2001 17.88611111 7.447222222 0 63
"4447" 2000-12-03 3 12 2000 2001 17.88611111 7.447222222 0 64
"4448" 2000-12-04 4 12 2000 2001 18.36388889 8.236111111 0 65
"4449" 2000-12-05 5 12 2000 2001 23.09388889 8.236111111 0 66
"4450" 2000-12-06 6 12 2000 2001 23.09388889 9.813888889 2.473 67
"4451" 2000-12-07 7 12 2000 2001 20.275 10.602777778 0 68
"4452" 2000-12-08 8 12 2000 2001 20.275 9.813888889 0 69
"4453" 2000-12-09 9 12 2000 2001 17.45611111 9.813888889 0 70
"4454" 2000-12-10 10 12 2000 2001 17.45611111 10.247777778 0 71
"4455" 2000-12-11 11 12 2000 2001 17.45611111 7.802222222 0 72
"4456" 2000-12-12 12 12 2000 2001 18.36388889 7.802222222 0 73
"4457" 2000-12-13 13 12 2000 2001 18.36388889 6.697777778 0 74
"4458" 2000-12-14 14 12 2000 2001 16.50055555 6.697777778 0 75
"4459" 2000-12-15 15 12 2000 2001 22.855 10.247777778 0 76
"4460" 2000-12-16 16 12 2000 2001 24.04944445 7.802222222 0 77
"4461" 2000-12-17 17 12 2000 2001 24.04944445 6.697777778 0 78
"4462" 2000-12-18 18 12 2000 2001 22.66388889 6.697777778 0 79
"4463" 2000-12-19 19 12 2000 2001 22.66388889 6.697777778 0 80
"4464" 2000-12-20 20 12 2000 2001 21.23055555 6.697777778 0 81
"4465" 2000-12-21 21 12 2000 2001 18.36388889 6.697777778 0 82
"4466" 2000-12-22 22 12 2000 2001 16.93055555 5.475 0 83
"4467" 2000-12-23 23 12 2000 2001 16.93055555 5.475 0 84
"4468" 2000-12-24 24 12 2000 2001 17.45611111 7.052777778 0 85
"4469" 2000-12-25 25 12 2000 2001 19.74944445 5.908888889 0 86
"4470" 2000-12-26 26 12 2000 2001 22.18611111 5.041111111 0 87
"4471" 2000-12-27 27 12 2000 2001 22.18611111 5.041111111 0 88
"4472" 2000-12-28 28 12 2000 2001 21.23055555 5.041111111 0 89
"4473" 2000-12-29 29 12 2000 2001 21.23055555 5.041111111 0 90
"4474" 2000-12-30 30 12 2000 2001 21.23055555 5.908888889 0 91
"4475" 2000-12-31 31 12 2000 2001 19.31944445 5.908888889 0 92
"4476" 2001-01-01 1 1 2001 2001 18.36388889 6.263888889 0 92
"4477" 2001-01-02 2 1 2001 2001 24.575 5.041111111 0 93
"4478" 2001-01-03 3 1 2001 2001 25.10055555 5.041111111 0 94
"4479" 2001-01-04 4 1 2001 2001 25.10055555 5.041111111 0 95
"4480" 2001-01-05 5 1 2001 2001 23.61944445 5.041111111 0 96
"4481" 2001-01-06 6 1 2001 2001 21.23055555 5.908888889 0 97
"4482" 2001-01-07 7 1 2001 2001 18.79388889 5.908888889 0 98
"4483" 2001-01-08 8 1 2001 2001 17.45611111 7.802222222 8.698 99
"4484" 2001-01-09 9 1 2001 2001 19.31944445 10.247777778 0 100
"4485" 2001-01-10 10 1 2001 2001 19.31944445 9.025 108.947 101
"4486" 2001-01-11 11 1 2001 2001 15.019444445 9.025 28.781 102
"4487" 2001-01-12 12 1 2001 2001 15.44944445 10.602777778 11.521 103
"4488" 2001-01-13 13 1 2001 2001 15.44944445 8.591111111 0 104
"4489" 2001-01-14 14 1 2001 2001 15.44944445 8.236111111 0 105
"4490" 2001-01-15 15 1 2001 2001 16.50055555 8.236111111 0 106
"4491" 2001-01-16 16 1 2001 2001 16.50055555 7.447222222 0 107
"4492" 2001-01-17 17 1 2001 2001 15.019444445 5.041111111 0 108
"4493" 2001-01-18 18 1 2001 2001 16.50055555 5.041111111 0 109
"4494" 2001-01-19 19 1 2001 2001 16.93055555 5.475 0 110
"4495" 2001-01-20 20 1 2001 2001 19.31944445 6.263888889 0 111
"4496" 2001-01-21 21 1 2001 2001 19.31944445 6.263888889 0 112
"4497" 2001-01-22 22 1 2001 2001 18.36388889 7.052777778 0 113
"4498" 2001-01-23 23 1 2001 2001 16.93055555 7.802222222 0 114
"4499" 2001-01-24 24 1 2001 2001 15.975 8.236111111 25.345 115
"4500" 2001-01-25 25 1 2001 2001 15.44944445 8.236111111 0 116
"4501" 2001-01-26 26 1 2001 2001 15.44944445 8.236111111 17.421 117
"4502" 2001-01-27 27 1 2001 2001 15.975 8.591111111 0 118
"4503" 2001-01-28 28 1 2001 2001 15.975 6.263888889 0 119
"4504" 2001-01-29 29 1 2001 2001 18.36388889 6.263888889 0 120
"4505" 2001-01-30 30 1 2001 2001 18.36388889 6.263888889 0 121
"4506" 2001-01-31 31 1 2001 2001 16.50055555 5.908888889 0.328 122
"4507" 2001-02-01 1 2 2001 2001 17.88611111 5.908888889 0 123
"4508" 2001-02-02 2 2 2001 2001 18.79388889 5.908888889 0 124
"4509" 2001-02-03 3 2 2001 2001 24.04944445 6.697777778 0 125
"4510" 2001-02-04 4 2 2001 2001 26.48611111 9.025 0 126
"4511" 2001-02-05 5 2 2001 2001 26.48611111 10.247777778 0 127
"4512" 2001-02-06 6 2 2001 2001 22.66388889 9.458888889 0 128
"4513" 2001-02-07 7 2 2001 2001 20.80055555 9.458888889 0 129
"4514" 2001-02-08 8 2 2001 2001 15.44944445 5.908888889 0 130
"4515" 2001-02-09 9 2 2001 2001 14.493888891 5.908888889 16.26 131
"4516" 2001-02-10 10 2 2001 2001 14.493888891 7.052777778 10.43 132
"4517" 2001-02-11 11 2 2001 2001 13.586111109 9.025 31.532 133
"4518" 2001-02-12 12 2 2001 2001 14.493888891 9.025 18.015 134
"4519" 2001-02-13 13 2 2001 2001 14.493888891 9.025 27.543 135
"4520" 2001-02-14 14 2 2001 2001 13.586111109 8.591111111 0 136
"4521" 2001-02-15 15 2 2001 2001 14.063888891 7.052777778 0 137
"4522" 2001-02-16 16 2 2001 2001 15.019444445 7.052777778 0 138
"4523" 2001-02-17 17 2 2001 2001 16.50055555 7.447222222 0 139
"4524" 2001-02-18 18 2 2001 2001 16.50055555 9.025 2.624 140
"4525" 2001-02-19 19 2 2001 2001 15.44944445 12.575 12.306 141
"4526" 2001-02-20 20 2 2001 2001 15.975 10.997222222 2.45 142
"4527" 2001-02-21 21 2 2001 2001 16.50055555 9.025 0 143
"4528" 2001-02-22 22 2 2001 2001 18.36388889 9.025 0 144
"4529" 2001-02-23 23 2 2001 2001 18.36388889 9.813888889 1.988 145
"4530" 2001-02-24 24 2 2001 2001 16.50055555 9.025 16.18 146
"4531" 2001-02-25 25 2 2001 2001 14.493888891 9.025 10.426 147
"4532" 2001-02-26 26 2 2001 2001 15.44944445 12.141111111 16.357 148
"4533" 2001-02-27 27 2 2001 2001 16.93055555 11.786111111 1.955 149
"4534" 2001-02-28 28 2 2001 2001 16.93055555 11.786111111 0.689 150
"4535" 2001-03-01 1 3 2001 2001 16.50055555 9.025 0 151
"4536" 2001-03-02 2 3 2001 2001 17.45611111 9.025 0 152
"4537" 2001-03-03 3 3 2001 2001 17.45611111 9.458888889 0.67 153
"4538" 2001-03-04 4 3 2001 2001 15.44944445 9.458888889 117.067 154
"4539" 2001-03-05 5 3 2001 2001 15.019444445 13.363888888 110.285 155
"4540" 2001-03-06 6 3 2001 2001 16.50055555 13.285 18.598 156
"4541" 2001-03-07 7 3 2001 2001 19.74944445 12.141111111 0 157
"4542" 2001-03-08 8 3 2001 2001 17.88611111 10.997222222 0 158
"4543" 2001-03-09 9 3 2001 2001 16.50055555 10.602777778 0.298 159
"4544" 2001-03-10 10 3 2001 2001 18.36388889 10.602777778 0 160
"4545" 2001-03-11 11 3 2001 2001 18.36388889 9.813888889 0 161
"4546" 2001-03-12 12 3 2001 2001 17.88611111 9.813888889 0 162
"4547" 2001-03-13 13 3 2001 2001 22.18611111 9.813888889 0 163
"4548" 2001-03-14 14 3 2001 2001 22.18611111 9.813888889 0 164
"4549" 2001-03-15 15 3 2001 2001 16.50055555 10.247777778 0 165
"4550" 2001-03-16 16 3 2001 2001 22.18611111 12.575 0 166
"4551" 2001-03-17 17 3 2001 2001 22.18611111 10.997222222 0 167
"4552" 2001-03-18 18 3 2001 2001 20.80055555 10.997222222 0 168
"4553" 2001-03-19 19 3 2001 2001 22.18611111 11.352222222 0 169
"4554" 2001-03-20 20 3 2001 2001 22.18611111 11.786111111 0 170
"4555" 2001-03-21 21 3 2001 2001 15.019444445 13.285 0 171
"4556" 2001-03-22 22 3 2001 2001 16.50055555 13.008888888 0 172
"4557" 2001-03-23 23 3 2001 2001 16.50055555 11.352222222 0 173
"4558" 2001-03-24 24 3 2001 2001 18.36388889 11.352222222 0 174
"4559" 2001-03-25 25 3 2001 2001 18.36388889 11.786111111 0 175
"4560" 2001-03-26 26 3 2001 2001 22.66388889 11.786111111 0 176
"4561" 2001-03-27 27 3 2001 2001 22.66388889 10.997222222 0 177
"4562" 2001-03-28 28 3 2001 2001 24.575 10.997222222 0 178
"4563" 2001-03-29 29 3 2001 2001 24.575 11.786111111 0 179
"4564" 2001-03-30 30 3 2001 2001 22.66388889 11.786111111 0 180
"4565" 2001-03-31 31 3 2001 2001 17.45611111 12.575 0.87 181
"4566" 2001-04-01 1 4 2001 2001 16.50055555 13.797777776 0.822 182
"4567" 2001-04-02 2 4 2001 2001 17.45611111 9.813888889 0 183
"4568" 2001-04-03 3 4 2001 2001 17.45611111 9.813888889 0 184
"4569" 2001-04-04 4 4 2001 2001 16.50055555 10.997222222 0 185
"4570" 2001-04-05 5 4 2001 2001 18.79388889 9.458888889 0 186
"4571" 2001-04-06 6 4 2001 2001 18.79388889 9.458888889 8.673 187
"4572" 2001-04-07 7 4 2001 2001 16.50055555 9.813888889 31.51 188
"4573" 2001-04-08 8 4 2001 2001 18.36388889 7.052777778 0 189
"4574" 2001-04-09 9 4 2001 2001 18.36388889 7.052777778 0.736 190
"4575" 2001-04-10 10 4 2001 2001 19.74944445 7.447222222 0 191
"4576" 2001-04-11 11 4 2001 2001 19.74944445 9.813888889 0.253 192
"4577" 2001-04-12 12 4 2001 2001 17.88611111 9.025 0 193
"4578" 2001-04-13 13 4 2001 2001 20.80055555 9.025 0 194
"4579" 2001-04-14 14 4 2001 2001 20.80055555 9.025 0 195
"4580" 2001-04-15 15 4 2001 2001 18.36388889 9.813888889 0 196
"4581" 2001-04-16 16 4 2001 2001 19.74944445 9.813888889 0 197
"4582" 2001-04-17 17 4 2001 2001 21.75611111 10.247777778 0 198
"4583" 2001-04-18 18 4 2001 2001 21.75611111 10.247777778 0 199
"4584" 2001-04-19 19 4 2001 2001 18.79388889 10.997222222 0 200
"4585" 2001-04-20 20 4 2001 2001 18.36388889 10.247777778 13.434 201
"4586" 2001-04-21 21 4 2001 2001 18.79388889 10.247777778 1.155 202
"4587" 2001-04-22 22 4 2001 2001 18.79388889 9.813888889 0 203
"4588" 2001-04-23 23 4 2001 2001 21.23055555 9.813888889 0 204
"4589" 2001-04-24 24 4 2001 2001 26.48611111 10.602777778 0 205
"4590" 2001-04-25 25 4 2001 2001 26.48611111 11.786111111 0 206
"4591" 2001-04-26 26 4 2001 2001 20.275 12.141111111 0 207
"4592" 2001-04-27 27 4 2001 2001 15.975 12.575 0.42 208
"4593" 2001-04-28 28 4 2001 2001 16.50055555 11.786111111 0 209
"4594" 2001-04-29 29 4 2001 2001 18.36388889 11.352222222 0 210
"4595" 2001-04-30 30 4 2001 2001 19.31944445 10.997222222 0 211
"4596" 2001-05-01 1 5 2001 2001 19.31944445 10.997222222 0 212
"4597" 2001-05-02 2 5 2001 2001 17.88611111 13.008888888 0 213
"4598" 2001-05-03 3 5 2001 2001 24.575 11.352222222 0 214
"4599" 2001-05-04 4 5 2001 2001 24.575 10.997222222 0 215
"4600" 2001-05-05 5 5 2001 2001 23.09388889 10.997222222 0 216
"4601" 2001-05-06 6 5 2001 2001 22.18611111 11.352222222 0 217
"4602" 2001-05-07 7 5 2001 2001 22.18611111 11.352222222 0 218
"4603" 2001-05-08 8 5 2001 2001 21.23055555 13.008888888 0 219
"4604" 2001-05-09 9 5 2001 2001 21.23055555 13.363888888 0 220
"4605" 2001-05-10 10 5 2001 2001 18.79388889 14.705 0.333 221
"4606" 2001-05-11 11 5 2001 2001 17.88611111 13.995 0 222
"4607" 2001-05-12 12 5 2001 2001 18.36388889 14.152777776 0.222 223
"4608" 2001-05-13 13 5 2001 2001 18.36388889 14.705 0.273 224
"4609" 2001-05-14 14 5 2001 2001 18.79388889 11.786111111 0 225
"4610" 2001-05-15 15 5 2001 2001 19.31944445 11.786111111 0 226
"4611" 2001-05-16 16 5 2001 2001 19.31944445 14.547222224 0 227
"4612" 2001-05-17 17 5 2001 2001 18.79388889 14.547222224 0.375 228
"4613" 2001-05-18 18 5 2001 2001 19.74944445 14.152777776 0.346 229
"4614" 2001-05-19 19 5 2001 2001 19.74944445 15.33611111 0 230
"4615" 2001-05-20 20 5 2001 2001 19.74944445 13.797777776 0 231
"4616" 2001-05-21 21 5 2001 2001 18.79388889 13.797777776 0.882 232
"4617" 2001-05-22 22 5 2001 2001 18.79388889 15.33611111 0.267 233
"4618" 2001-05-23 23 5 2001 2001 22.66388889 15.33611111 0 234
"4619" 2001-05-24 24 5 2001 2001 22.66388889 15.33611111 0 235
"4620" 2001-05-25 25 5 2001 2001 20.275 16.55888889 0.749 236
"4621" 2001-05-26 26 5 2001 2001 18.79388889 16.55888889 2.088 237
"4622" 2001-05-27 27 5 2001 2001 18.36388889 16.125 1.66 238
"4623" 2001-05-28 28 5 2001 2001 21.75611111 15.33611111 0 239
"4624" 2001-05-29 29 5 2001 2001 21.75611111 12.575 0 240
"4625" 2001-05-30 30 5 2001 2001 22.18611111 12.575 0 241
"4626" 2001-05-31 31 5 2001 2001 22.18611111 13.797777776 0 242
"4627" 2001-06-01 1 6 2001 2001 20.80055555 15.33611111 0.644 243
"4628" 2001-06-02 2 6 2001 2001 20.275 16.125 0.41 244
"4629" 2001-06-03 3 6 2001 2001 21.23055555 11.786111111 1.396 245
"4630" 2001-06-04 4 6 2001 2001 21.23055555 11.786111111 0 246
"4631" 2001-06-05 5 6 2001 2001 20.80055555 12.575 0 247
"4632" 2001-06-06 6 6 2001 2001 21.75611111 12.575 0 248
"4633" 2001-06-07 7 6 2001 2001 21.75611111 13.363888888 0 249
"4634" 2001-06-08 8 6 2001 2001 20.80055555 14.902222224 0.382 250
"4635" 2001-06-09 9 6 2001 2001 20.80055555 16.125 0 251
"4636" 2001-06-10 10 6 2001 2001 22.66388889 13.363888888 0 252
"4637" 2001-06-11 11 6 2001 2001 22.66388889 13.008888888 0 253
"4638" 2001-06-12 12 6 2001 2001 22.18611111 13.008888888 0 254
"4639" 2001-06-13 13 6 2001 2001 22.18611111 13.797777776 0 255
"4640" 2001-06-14 14 6 2001 2001 25.10055555 13.363888888 0 256
"4641" 2001-06-15 15 6 2001 2001 26.05611111 13.363888888 0 257
"4642" 2001-06-16 16 6 2001 2001 24.04944445 14.152777776 0 258
"4643" 2001-06-17 17 6 2001 2001 19.74944445 15.415 0 259
"4644" 2001-06-18 18 6 2001 2001 21.23055555 15.69111111 0 260
"4645" 2001-06-19 19 6 2001 2001 23.09388889 14.902222224 0 261
"4646" 2001-06-20 20 6 2001 2001 23.09388889 15.33611111 0 262
"4647" 2001-06-21 21 6 2001 2001 22.18611111 15.33611111 0 263
"4648" 2001-06-22 22 6 2001 2001 24.04944445 16.55888889 0 264
"4649" 2001-06-23 23 6 2001 2001 24.04944445 16.55888889 0 265
"4650" 2001-06-24 24 6 2001 2001 22.18611111 16.125 0 266
"4651" 2001-06-25 25 6 2001 2001 22.66388889 14.152777776 0 267
"4652" 2001-06-26 26 6 2001 2001 23.09388889 14.152777776 0 268
"4653" 2001-06-27 27 6 2001 2001 26.48611111 14.547222224 0 269
"4654" 2001-06-28 28 6 2001 2001 26.48611111 14.152777776 0 270
"4655" 2001-06-29 29 6 2001 2001 25.10055555 14.152777776 0 271
"4656" 2001-06-30 30 6 2001 2001 22.66388889 14.152777776 0 272
